cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
245,13.038172337595078,80.27678053611791,13.0377577,80.2783566,Kamarajar Salai,arterial,28295183,176.85,11
246,13.025101730124796,80.16963146700938,13.0281033,80.17086,Mount - Poonamallee - Avadi Road,arterial,761177260,359.32,7
247,13.04824477160933,80.26289845278211,13.0480609,80.2627831,Avvai Shanmugam Salai,arterial,23961564,23.96,6
248,13.038333684076212,79.81470561110926,13.0356667,79.8153941,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,95385707,305.79,3
249,13.040257242644548,80.14641507387265,13.0399718,80.1494906,Chennai Bypass Expressway,highway,1395216466,334.67,6
250,12.957599169266292,80.16251195286709,12.9539225,80.1618265,Pallavaram - Thoraipakkam Road,arterial,82874919,415.52,2
251,13.1658314,79.6157652,13.166651,79.6151085,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,95363875,115.59,2
252,13.068468947258628,80.18167003507303,13.069554,80.181279,EVR Periyar Salai,arterial,59294074,127.87,10
253,13.136032329297684,80.28744414209781,13.1338671,80.2926645,Thiruvottriyur High Road,arterial,1040720212,614.43,4
254,12.909942086144362,80.14131555491339,12.9098737,80.1428582,Camp Salai,arterial,726604160,167.37,6
255,13.154266917422722,80.06644513361978,13.1589007,80.0617797,ORR Service Road,arterial,1075657801,721.57,5
256,13.102102702277916,80.10745911735067,13.1022145,80.1068079,4th Main Road,arterial,25469761,71.61,12
