cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
204,13.047633280454871,80.25943353139398,13.0488232,80.2596642,Avvai Shanmugam Salai,arterial,1031552402,134.65,8
205,12.866849226491349,80.0728151556781,12.8662618,80.0750488,Grand Southern Trunk Road,highway,95222430,250.79,12
206,13.060366739537669,80.11044245659473,13.0612047,80.1131235,Avadi Poonamallee High Road,arterial,102574582,304.99,6
207,13.099264012352286,80.15768851753798,13.1015206,80.1596589,Chennai - Tiruttani - Renigunta Road,highway,125180598,329.39,8
208,13.061188494323464,80.13497017434476,13.0607982,80.1351443,NH48,highway,1235964076,47.32,12
209,13.045486793893886,80.15754309897923,13.0426901,80.1637555,Alapakkam Main Road,arterial,25454759,741.34,5
210,13.01639575873663,80.16725278516917,13.0128634,80.1683204,Manapakkam Main Road,arterial,1154416722,409.46,3
211,13.068915335807038,80.22563062434345,13.0689357,80.225632,Nelson Manickam Road,arterial,275459528,2.27,23
213,13.082855874001506,80.10814990866803,13.083213,80.108614,Melpakkam – Kannampalayam Road,arterial,1303047297,64.06,8
214,13.085595541585262,80.20940783419998,13.0849658,80.2101631,"2nd Avenue, Anna Nagar West",arterial,549373929,107.68,21
215,13.100223416238366,80.13762480517994,13.0982512,80.1371802,Thiruverkadu - Ambattur Road,arterial,385244157,224.52,11
216,13.039339050534185,80.11338369209842,13.0392502,80.1135949,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,24.92,14
217,13.114996516613694,80.10144806132945,13.116467,80.1015969,Mount - Poonamallee - Avadi Road,arterial,1210791250,164.3,15
219,13.104105133316112,80.25208253616003,13.1039598,80.2530535,Cooks Road,arterial,23802573,106.39,10
220,12.823102737862705,79.7167032699474,12.821499,79.7157519,Chengalpattu - Kancheepuram Highway,highway,84658039,206.01,11
221,12.885078032294288,80.02179899290117,12.8863735,80.0214254,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,1095128562,149.63,4
222,13.140885191063829,80.19112809153623,13.1405216,80.1912725,Chennai Bypass,highway,1351772802,43.35,2
223,13.127990907698122,80.21511161591594,13.1288541,80.215692,Paper Mills Road,arterial,28342112,114.73,13
224,12.963506168465448,80.20622997760495,12.9653011,80.2061874,Bazaar Road,arterial,30598635,199.64,6
226,13.018389517674017,80.24143117814434,13.0185768,80.2413141,Gandhi Mandapam Road,arterial,22922908,24.38,4
227,13.113484616151606,80.2244795370782,13.1121135,80.2268335,Unnamed secondary Road,arterial,1053303514,297.04,13
228,13.03634163765636,80.21666803736105,13.0363961,80.2162942,7th Avenue,arterial,25466310,40.95,16
229,13.090149976798756,80.12415316734531,13.0903791,80.1238186,Thiruverkadu - Ambattur Road,arterial,385244157,44.3,6
230,12.99225465898722,80.11204250260909,12.993576,80.1131734,Poonamallee - Kundrathur - Pallavaram Road,arterial,31241495,191.31,3
231,13.099205603120549,79.65600340563797,13.0991341,79.6561155,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,14.51,7
232,12.997509612660066,80.26456693209802,12.9960503,80.2642241,Mahatma Gandhi Road,arterial,23761075,166.47,5
233,13.07370585147426,79.66961457279673,13.0737114,79.6694541,Arakkonam - Ocheri Road,arterial,1053322972,17.39,6
235,13.074299091773756,80.2684883392422,13.0755097,80.2691808,Arunachalam Street,arterial,28152147,154.1,10
