cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students,user_ids
174,12.828083766421727,79.72218237100334,12.8204757,79.7218116,Chengalpattu - Kancheepuram Highway,highway,84658039,846.93,1,5216
175,12.85281603487246,80.06683533002618,12.8527994,80.0667133,Grand Southern Trunk Road,highway,95222430,13.36,2,"4696,4602"
176,12.819406880790288,79.69514848739617,12.8196396,79.6954967,Kancheepuram - Vandavasi Road,arterial,102270131,45.77,24,"4599,439,1467,6302,1180,5333,6790,4374,501,5380,3730,5245,7946,7205,6579,7490,3370,6266,5470,2090,6281,2474,2108,4590"
177,12.979445412868683,80.23019828701695,12.9807953,80.2292641,Taramani Link Road,arterial,422927582,181.04,4,"617,3574,6396,810"
178,13.028889217648002,80.15301057030254,13.0294234,80.1521438,Kodambakkam – Sriperumbudur Road,arterial,133602693,111.11,4,"3827,1067,4782,3532"
179,13.027949771558331,80.20933328028765,13.028224,80.2085447,Jafferkhanpet Bridge,arterial,32427668,90.71,3,"4858,5784,3145"
180,13.087341892443558,80.18066036629098,13.0880962,80.1808729,Thirumangalam – Mogappair Road,arterial,102547878,86.98,5,"2029,1421,7107,7126,7427"
181,13.0852897324082,80.20882014285483,13.0850874,80.2083439,"2nd Avenue, Anna Nagar West",arterial,549373929,56.27,19,"4705,4173,7099,3149,5721,7530,6794,2269,1408,519,7162,3921,7053,6513,6948,7935,933,1144,1851"
182,13.061514287688665,80.24275326657329,13.0613653,80.2431471,Valluvar Kottam High Road,arterial,186797314,45.76,4,"4971,4702,3640,1402"
183,12.948436042061012,80.20536099602361,12.9485381,80.2056465,Unnamed primary Road,arterial,1331580549,32.95,1,694
184,12.921747216561448,80.18485676323174,12.9206844,80.1851496,Velachery Mudhanmai Salai,arterial,1020558879,122.37,3,"155,7532,3226"
185,12.982479475,80.12829895,12.982741,80.1287298,Poonamallee - Kundrathur - Pallavaram Road,arterial,1303006610,55.0,4,"1342,4906,2507,2499"
186,12.831081728447842,79.70872515123813,12.8307422,79.7093616,Railway Road,arterial,910309590,78.66,2,"4704,7519"
187,13.119291852865077,80.24061702551853,13.1188387,80.2425845,Madhavaram High Road,arterial,26518353,218.94,4,"7694,5511,5073,4876"
188,13.029997670207353,80.16679255735994,13.0302078,80.1670802,Mount - Poonamallee - Avadi Road,arterial,1273585250,38.95,6,"29,3721,6233,2129,267,6279"
189,13.15841732277,79.85436336838006,13.1527934,79.8548268,Chennai Tirupati Highway,highway,1231867877,627.36,1,4592
190,12.815077356023892,79.70637805117416,12.8148011,79.705456,Uthiramerur - Kancheepuram Road,arterial,834966304,104.59,7,"3791,4903,3917,1756,6482,6451,4648"
191,13.072167024490405,80.12349902257249,13.0724176,80.1230724,Thiruverkadu - Ambattur Road,arterial,1347596043,53.96,8,"5922,4554,1347,3117,2632,8079,5871,3119"
192,13.07544305763568,80.26895144816773,13.0755097,80.2691808,Arunachalam Street,arterial,28152147,25.92,2,"5455,181"
193,12.87404688549807,79.62125972918922,12.874218,79.6212133,NH48,highway,1417018155,19.68,1,3944
194,12.93399149577362,80.15755481037951,12.9236826,80.1570054,Velachery Mudhanmai Salai,arterial,183386138,1147.84,2,"3214,1864"
195,13.037132286966084,80.19752419085403,13.0369115,80.1973777,Anna Main Road,arterial,34050706,29.23,4,"5413,3415,5389,1120"
196,12.95712433126543,80.24025515091503,12.9563625,80.243372,Rajiv Gandhi Salai,arterial,183979519,348.22,1,5858
197,12.979913500305278,80.18537542621809,12.9759283,80.1927537,Mount - Medavakkam Road,arterial,179253495,914.07,14,"6155,915,6373,3480,6679,190,4193,5647,4245,69,1393,7574,7520,7392"
198,13.1076239,80.0473994,13.1076467,80.0521205,ORR Service Road,arterial,1075752723,511.29,1,5393
199,12.880856761552868,80.08053944676098,12.8807651,80.0805525,Unnamed trunk_link Road,highway,725928843,10.29,1,7398
200,13.3434102,80.1895547,13.3435068,80.1896076,Puduvoyal – Pulicat Road,arterial,25368652,12.17,1,3009
201,12.86863698872429,80.07571007021453,12.8688688,80.0760305,Grand Southern Trunk Road,highway,1214786277,43.25,2,"6059,6007"
202,13.116196988421972,80.16965663976907,13.1173603,80.1700561,Unnamed secondary Road,arterial,718775542,136.4,2,"7747,2988"
203,13.085442651827368,80.19676382590382,13.085424,80.1984806,Jawaharlal Nehru Road (100 Feet Road),arterial,845727139,185.95,2,"4401,6766"
204,13.045360953786888,80.18674437447675,13.0454399,80.1868132,Arcot Road,arterial,1089398188,11.52,1,2185
205,13.1380541,79.6614376,13.1285283,79.6408227,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,95363875,2470.87,1,2916
206,13.03238682,80.16405253999999,13.0318654,80.1643416,Mount - Poonamallee - Avadi Road,arterial,268051706,65.9,5,"6950,1106,6798,2972,4040"
207,13.125167821575513,80.04278879775632,13.1250465,80.0428189,Chennai - Tiruttani - Renigunta Road,highway,555262938,13.88,3,"4482,4095,3264"
208,12.8817218,80.0713071,12.8874079,80.0741021,ORR Service Road,arterial,1206068646,701.1,1,6366
209,13.1315848,80.2373844,13.1318761,80.2376333,Erukkancheri High Road,arterial,102550220,42.14,1,1243
210,12.882136047589963,80.06271558305261,12.8918835,80.0684345,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,729835699,1248.62,1,49
211,13.061332099055312,80.14907090860898,13.0619771,80.1493064,NH48,highway,1235964075,76.12,5,"2451,7101,6545,8080,2472"
212,12.7588793,79.70072110000001,12.7649344,79.6782528,Kancheepuram - Vandavasi Road,arterial,826453552,2527.95,1,4332
213,12.84029825,79.718954,12.838988,79.7190139,Kancheepuram - Rajakulam Road,arterial,132476703,145.84,2,"1615,1616"
214,13.128634167720785,80.23189899657307,13.1337523,80.2347393,SHU87,arterial,838052923,646.9,3,"2682,1313,7250"
215,13.006518399761465,80.24614259486678,13.0066442,80.24615,Sardar Patel Road,arterial,131945992,14.01,2,"3591,7281"
216,13.10081356654642,80.1903841971455,13.1011938,80.1900759,Chennai - Tiruttani - Renigunta Road,arterial,31336344,53.87,3,"7537,1773,3122"
217,13.051904498712576,80.12390064056515,13.0523155,80.1232918,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,1211048659,80.24,7,"5284,5722,4169,7697,3238,7615,5975"
218,13.084500733881004,80.16287826502008,13.0843508,80.1616707,Chennai Bypass Expressway,highway,102454743,131.85,1,6871
219,13.14135921465816,80.10381755562376,13.1414254,80.1044802,Kovilpadagai Main Road,arterial,34654903,72.13,3,"6826,112,4032"
220,12.94346429440972,80.18610428507172,12.9437702,80.1830363,Medavakkam Main Road,arterial,179253391,334.21,1,2619
221,13.236372234370451,79.9817909415038,13.2158889,79.9863305,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,1068239121,2330.05,1,4145
222,12.924618535586982,80.10011265759105,12.9246225,80.1003045,Chennai Bypass Expressway,highway,721905351,20.8,4,"4265,6578,2280,7942"
223,13.1107144,80.2210435,13.1088487,80.2242406,Unnamed secondary Road,arterial,28347586,403.63,1,1966
224,12.96522761242784,80.19736406201768,12.9648015,80.1971238,MDR622,arterial,1112206456,54.06,11,"1268,4529,4934,7436,7600,2943,6897,1001,5536,6175,4242"
225,12.95852390663839,80.20108821376952,12.964817,80.1992532,MDR622,arterial,1112206456,727.46,1,960
226,12.984375437284084,80.20546902429987,12.9785453,80.2034662,Inner Ring Road (Southern Sector),arterial,121120060,683.64,15,"3196,3178,6562,6124,4732,3206,3861,2107,1280,5368,6505,1009,6498,6093,6561"
227,13.08031528823859,80.25385966858424,13.0802135,80.254717,Raja Annamalai Road,arterial,27768976,93.54,3,"1225,5223,6076"
228,13.071604,80.2493904,13.0715346,80.2493655,Unnamed secondary Road,arterial,1099974489,8.17,1,220
229,12.93695625337695,80.13988748036292,12.9429173,80.1336199,Grand Southern Trunk Road,arterial,95641243,949.05,6,"4885,4136,2511,6722,5048,2262"
230,12.943626084477696,80.16375339306325,12.9530438,80.1655268,Pallavaram - Thoraipakkam Road,arterial,864059071,1064.69,2,"4518,3649"
231,12.9534824,80.1559735,12.9548561,80.1568884,Pallavaram - Thoraipakkam Road,arterial,864059071,182.1,1,4861
232,13.068731259880977,80.1816454864968,13.069554,80.181279,EVR Periyar Salai,arterial,59294074,99.73,7,"1620,6199,7780,7852,6915,3175,4752"
233,13.049279240228708,80.08784706827923,13.0491882,80.0878219,Poonamallee Flyover,arterial,30129000,10.48,5,"7501,7612,3986,5101,3907"
234,13.137389253815066,80.22883385104602,13.1378447,80.2293238,Erukkancheri High Road,arterial,102550220,73.34,3,"2275,7034,1619"
235,13.03089454406909,80.17983040862616,13.0307718,80.1837662,Valluvar Salai,arterial,25454674,426.59,4,"306,7421,5023,2962"
236,13.086878066821855,80.22490640391447,13.0852877,80.224195,Anna Nagar 2nd Avenue,arterial,23306352,192.9,9,"1160,4325,4597,1169,1960,682,3639,3164,4148"
237,13.098085733780731,79.65670752002835,13.0982612,79.6564881,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,30.75,15,"5372,3867,2935,1345,1127,1282,1990,7853,1981,4157,7420,7905,4868,2730,6210"
238,13.08757302210384,80.12535906570868,13.0876504,80.1252919,Thiruverkadu - Ambattur Road,arterial,1347596045,11.27,3,"1576,3709,7969"
239,13.1026469,80.20826985,13.1028768,80.2084874,Konnur High Road,arterial,1031561520,34.77,2,"7653,4595"
240,13.101215064232674,80.13730951124317,13.0982989,80.1367939,Thiruverkadu - Ambattur Road,arterial,385244157,329.04,6,"6866,2829,2907,3559,4168,3280"
241,13.144228127762586,80.19363333578232,13.1427596,80.1933387,Unnamed secondary Road,arterial,25393656,166.38,1,2613
242,12.663904654147634,79.54148599777469,12.6808598,79.5708042,Kancheepuram - Thiruvathipuram Road,arterial,687854973,3697.41,5,"7218,7210,3067,7368,3304"
243,12.81954158281616,79.72206866287465,12.8196384,79.721192,Chengalpattu - Kancheepuram Highway,highway,84658039,95.66,8,"4779,7982,7132,3088,4967,5113,4621,1766"
244,12.949013746249872,80.1845791350257,12.9492248,80.1845894,Pallavaram - Thoraipakkam Road,arterial,864059069,23.49,4,"1996,5090,2424,5763"
245,13.0935356,80.24459795,13.0968113,80.2452518,Konnur High Road,arterial,23803992,371.06,2,"1064,471"
246,13.110694728528662,80.15160643716122,13.1107358,80.1518632,Chennai - Tiruttani - Renigunta Road,highway,722405207,28.18,5,"715,5384,1123,4763,7484"
247,12.85982943722461,80.07173038880812,12.8599898,80.0721199,Grand Southern Trunk Road,highway,95222430,45.84,6,"156,6750,2852,6870,7435,6506"
248,13.138010938964475,80.20558568247499,13.1388531,80.2057723,Unnamed secondary Road,arterial,836665580,95.8,8,"3467,1650,4513,495,461,6097,7701,2598"
249,13.150827236669182,80.06614650382623,13.1463268,80.0682604,Unnamed secondary Road,arterial,1123856583,550.29,3,"1752,3073,1166"
250,13.0537519,80.22798949999999,13.0538729,80.2278198,UI Colony 1st Main Road,arterial,27189809,22.78,2,"483,4514"
251,13.087789383193345,80.10890914544106,13.0879733,80.1086327,Mount - Poonamallee - Avadi Road,arterial,755068757,36.26,20,"5533,1172,3812,3025,953,5715,4670,7510,2777,2015,6855,3599,4891,537,3856,7175,2,3871,1652,4494"
252,13.05820567458088,80.23726195200707,13.0581145,80.2372093,Mahalingapuram Main Road,arterial,186797302,11.63,1,4962
253,13.067982495981548,80.13795871021269,13.0666173,80.136517,Thiruverkadu - Ambattur Road,arterial,96944713,217.78,2,"3596,6084"
254,13.133693874173286,80.25801542385253,13.1313986,80.2580995,SIDCO Main Road,arterial,26464838,255.39,10,"5683,4028,4682,740,5725,4963,7639,1779,5653,784"
255,13.008904766666667,80.00472646666667,13.0131029,80.0010834,NH48,highway,136727938,611.3,3,"4418,7654,7667"
256,12.844732571061035,79.69768189490458,12.8446526,79.6974762,Chengalpattu - Kancheepuram Highway,highway,1287013339,24.01,8,"4679,7936,4366,4369,3814,7264,5166,6196"
257,13.099661633333334,80.21816893333333,13.0994214,80.2183085,Unnamed primary Road,arterial,1193457684,30.69,3,"4194,6954,3675"
258,13.087142378405373,80.19287612034952,13.0873024,80.1926996,Thirumangalam – Mogappair Road,arterial,34159266,26.12,18,"6420,1303,5055,2249,7072,4319,3881,6086,4692,4691,4703,6906,6234,3788,6918,1821,5568,3882"
259,12.81853297595204,79.73125068887894,12.8184365,79.7313551,Chengalpattu - Kancheepuram Highway,highway,84658039,15.6,5,"8002,4170,4778,4661,2445"
260,12.94597919831037,80.14446187108611,12.950304,80.1394839,Grand Southern Trunk Road,arterial,1237149197,722.68,1,2696
261,12.976089659716754,80.21974754557627,12.9761508,80.2198996,100 Feet Road,arterial,1105956375,17.82,3,"2703,1860,4722"
262,13.006598391530328,80.24601655635374,13.0066442,80.24615,Sardar Patel Road,arterial,131945992,15.33,1,2720
263,13.1261096,80.2491749,13.125972,80.2490923,Ethiraj Samy Salai,arterial,26464902,17.72,1,5234
264,13.047319487521431,80.11286396479551,13.0473668,80.111968,Mount - Poonamallee - Avadi Road,arterial,84658033,97.2,9,"214,7214,1681,6280,7715,107,6215,8003,7732"
265,13.025768473653544,80.17496857395363,13.0257743,80.1750432,Mount - Poonamallee - Avadi Road,arterial,761177260,8.11,3,"6204,6853,3040"
266,13.203955579974108,80.1755315944323,13.2039198,80.1753764,Grand Northern Trunk Road,highway,1286735945,17.27,4,"6616,4306,4440,6141"
267,13.1519315,80.0802047,13.1515792,80.080261,Unnamed secondary Road,arterial,34656222,39.65,1,6760
268,13.167542045601262,80.200923259067,13.1677411,80.2009047,Grand Northern Trunk Road,highway,1312364941,22.22,2,"6782,279"
269,13.105834387631196,80.21395017010494,13.1061367,80.2157511,Unnamed secondary Road,arterial,28348202,197.91,3,"6838,3562,5344"
270,12.671419595574836,79.53722861115722,12.6808598,79.5708042,Kancheepuram - Thiruvathipuram Road,arterial,687854973,3790.68,2,"1454,5628"
271,13.02952399303062,80.22958532464553,13.0303404,80.2293647,New Boag Road,arterial,23161566,93.87,3,"2235,490,3568"
272,13.1417175,80.1416732,13.1302954,80.1377404,Chennai - Tiruttani - Renigunta Road,highway,389722996,1339.58,1,4501
273,13.26239210837736,80.155192190452,13.2623414,80.1551664,Korathalaiyar Bridge - Puthur Road,highway,1154910864,6.29,1,462
274,12.847536867999857,79.70503421001075,12.8471601,79.704725,Chennai - Ponnerikarai - Kanchipuram Road,arterial,1099336005,53.66,2,"673,7844"
275,13.181865515215527,79.61226082419867,13.1817193,79.6121983,Chennai - Tiruthani - Renigunta Road,arterial,1040097924,17.61,5,"6742,3728,4015,6819,4664"
276,13.0529400437941,80.23725131935255,13.0532498,80.237198,Dr MGR Salai,arterial,1156857454,34.92,7,"2329,2807,648,2873,2787,383,3549"
277,13.220193883110731,80.32007279092606,13.2198162,80.3199556,Chennai - Ennore Road,arterial,29202113,43.87,1,6707
278,13.107873310696055,79.9379631828355,13.1076983,79.9379396,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,84658049,19.63,1,4279
279,13.028190944484283,80.15109506470945,13.028282,80.151256,Kodambakkam – Sriperumbudur Road,arterial,837078806,20.16,3,"3144,689,6859"
280,13.12450643301796,79.91169424371547,13.1244393,79.9112308,Unnamed primary Road,arterial,1055265031,50.74,13,"4009,2103,4439,6922,5597,5684,5121,6985,2019,4349,6582,4887,3129"
281,13.063562906316756,80.15214922178139,13.0634201,80.1522393,Vanagaram - Ambathur - Puzhal Road,arterial,27880100,18.64,7,"5488,2354,2167,5984,215,6652,5086"
282,12.88040753853253,80.0800653494518,12.8800977,80.0805369,Grand Southern Trunk Road Flyover,highway,940974645,61.64,1,6146
283,12.90108798685761,79.46049749681943,12.9006877,79.4603333,NH48,highway,1417457216,47.94,5,"735,4615,3296,70,680"
284,12.8623509,80.03637660000001,12.8885611,80.0291067,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,729835686,3019.1,1,5862
285,13.09629037665538,80.21955843194044,13.0964042,80.2195671,New Avadi Road,arterial,1125570656,12.69,1,4496
286,12.996551396311723,80.10788173721532,12.996689,80.1080373,Poonamallee - Kundrathur - Pallavaram Road,arterial,31241495,22.76,3,"3918,3810,2961"
287,12.92161442521031,80.19676463242695,12.9217285,80.1971173,Velachery Mudhanmai Salai,arterial,179259799,40.27,7,"5255,5306,7774,3885,908,6168,1580"
288,13.3425842,80.2209773,13.3406488,80.1968868,Chennai – Pulicat Road,arterial,29310651,2615.32,4,"3204,7235,2856,3605"
289,12.91696247775535,80.06191259745748,12.9169028,80.0619307,Tambaram - Mudichur - Sriperumbudur Road,arterial,322015014,6.92,1,7989
290,13.09006632065008,80.22874622884933,13.0899613,80.2290375,New Avadi Road,arterial,1206085531,33.64,4,"5643,3172,7522,6539"
291,12.677494532275288,79.97948507367904,12.6779212,79.9796185,Chennai - Trichy - Dindugal Road (Old NH45),arterial,1146423039,49.6,3,"661,3210,5271"
292,13.102971417234494,80.25294177815047,13.1030788,80.2527847,Cooks Road,arterial,23802573,20.78,5,"1541,920,1651,4736,7337"
293,12.906065417513751,80.0957481947684,12.9061242,80.0958096,Perungalathur Maempalam,arterial,921630252,9.33,3,"3851,5849,1883"
294,13.096756534660944,80.24593693926874,13.0967604,80.2460128,Konnur High Road,arterial,23803992,8.23,2,"2387,2732"
295,12.923248603042676,80.16036873885135,12.9231856,80.1604903,Velachery Mudhanmai Salai,arterial,1148733672,14.92,5,"699,5151,1585,1356,1609"
296,13.163096194604073,80.29874048695365,13.1616726,80.3028198,Chennai - Ennore Road,arterial,1122275985,469.19,6,"423,5936,609,3477,7174,7551"
297,13.050264072431178,80.09243760019217,13.0501108,80.0923299,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,31962667,20.65,9,"4322,5447,7750,3888,4124,4121,5425,5436,7744"
298,13.073500482930468,79.66960291280556,13.0737114,79.6694541,Arakkonam - Ocheri Road,arterial,1053322972,28.46,6,"285,4222,1536,6069,2533,7554"
299,13.098861702179518,80.13357590388081,13.0987012,80.1336336,Thiruverkadu - Ambattur Road,arterial,385244157,18.91,3,"4949,1493,1489"
300,12.9726132,80.1995053,12.9789315,80.2022871,Inner Ring Road (Southern Sector),arterial,244466147,764.49,2,"765,7755"
301,13.130429360506756,80.1329474999015,13.130706,80.1330252,Chennai - Tiruttani - Renigunta Road,highway,817536016,31.89,30,"5994,2390,6944,3809,7024,6136,6384,7671,5944,7731,2851,4480,7244,1749,1628,3116,110,7265,6265,3086,1082,6255,642,2113,7299,7296,7645,2072,1316,4966"
302,13.125991211145957,79.64252682724512,13.1258832,79.6420977,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,95363875,48.0,1,7893
303,13.0021286,80.2004924,13.0021572,80.2004611,Grand Southern Trunk Road,arterial,239287242,4.65,1,6456
304,13.0342004,80.16497629999999,13.0323644,80.1634373,Mount - Poonamallee - Avadi Road,arterial,268051706,263.58,1,7927
305,12.984505534445113,80.25781333628514,12.9845314,80.2577404,South Avenue,arterial,23761535,8.41,2,"2309,1401"
306,13.111052562163598,80.21397801126173,13.1113999,80.2133487,Mayor Chittibabu Maempalam,arterial,1035919359,78.34,1,3682
307,13.038067423077711,80.26980898703265,13.0363256,80.2688175,Kutchery Road,arterial,102479336,221.47,2,"5845,2162"
308,13.16498008352244,80.22991568832734,13.1648931,80.2303511,Kamarajar Salai,arterial,31020449,48.13,1,2227
309,12.968362075216714,80.26184573511112,12.9697662,80.2578039,East Coast Road,arterial,128412134,464.96,2,"208,2307"
310,13.043152829321237,80.19267724863978,13.042948,80.1935442,Munusamy Salai,arterial,26526086,96.64,7,"7260,7703,6080,174,6869,1486,80"
311,13.06826556475337,80.24350289284867,13.0678839,80.2428254,McNichols Road,arterial,32142573,84.77,1,7245
312,13.167031862987464,80.304204849989,13.1669403,80.3040666,Chennai - Ennore Road,arterial,1377952176,18.1,6,"4416,6888,6254,3634,3896,7439"
313,12.976640694133,80.22147183710918,12.9767901,80.2212169,Velachery Main Road,arterial,1020569417,32.23,5,"5183,4165,2240,3333,1512"
314,13.09247278931281,80.2103844857397,13.0984798,80.213935,New Avadi Road,arterial,1105443961,770.73,2,"6751,7085"
315,12.811553666584327,79.75308845279626,12.8114059,79.7531503,Chengalpattu - Kancheepuram Highway,highway,84658039,17.75,1,3358
316,13.153558859201002,79.89132785274674,13.1533249,79.8910159,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,830928084,42.63,2,"3504,1184"
317,12.990687526112898,80.19814896866589,12.9905511,80.1983457,Mount - Medavakkam Road,arterial,1028425023,26.16,4,"5972,1936,6467,5705"
318,13.007252707355534,80.19698945991777,13.0073386,80.1969623,Binny Road,arterial,27443120,9.99,2,"1309,4487"
319,12.916840077226205,80.07737737715442,12.915524,80.0774245,Tambaram - Mudichur - Sriperumbudur Road,arterial,313544483,146.43,6,"592,1136,990,2491,695,7239"
320,13.1110058,79.9107439,13.1108977,79.9107608,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,84658049,12.16,2,"1382,4474"
321,13.1534666,80.0641443,13.1570672,80.0602123,ORR Service Road,arterial,1075657801,584.43,1,6745
322,13.124844825086845,80.0245084161043,13.1247618,80.0244923,Chennai - Tiruttani - Renigunta Road,highway,349526378,9.4,4,"4837,3841,5474,5261"
323,13.0446825,80.24803290000001,13.0447232,80.247951,Anna Salai (Mount Road),arterial,1037943292,9.96,1,5125
324,13.106371633599704,79.64691578909554,13.1063649,79.6472431,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,527626810,35.46,2,"6830,1164"
325,12.973683811701282,80.18315265747876,12.9705984,80.1905976,Mount - Medavakkam Road,arterial,179253495,876.64,7,"1167,2224,5336,4104,7736,1321,4081"
326,13.074053640418889,80.18619964231263,13.0718597,80.1868513,EVR Periyar Salai,arterial,23804685,253.96,2,"1721,75"
327,12.804557983972984,79.76735505495958,12.8045127,79.767335,Chengalpattu - Kancheepuram Highway,highway,84658039,5.48,6,"1149,3792,6970,2367,3361,4379"
328,13.10002595,80.22679514999999,13.100033,80.2268572,Konnur High Road,arterial,23803998,6.77,2,"7495,6640"
329,13.126113463503044,80.00522258681468,13.1247734,80.0051099,Chennai Tirupati Highway,highway,1119111091,149.51,2,"7292,7607"
330,13.02258185,80.22570247499999,13.0221111,80.226294,Anna Salai (Mount Road),arterial,22977109,82.74,4,"5106,5127,7924,5013"
331,13.126963608282226,80.21713634801675,13.1274241,80.2175429,Paper Mills Road,arterial,28342112,67.53,4,"6362,5257,6515,1219"
332,12.981270308905811,80.24257341249776,12.9812945,80.2425907,Taramani Link Road,arterial,132192799,3.28,2,"426,2223"
333,13.08751385949688,79.66733738604333,13.084782,79.6666123,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,313.76,5,"4333,5430,685,5209,1604"
334,13.125883531445542,80.19797739655402,13.1243704,80.1958586,Water canal road,arterial,1125364124,284.52,2,"5031,4472"
335,12.917276185033266,80.17661601558707,12.9183656,80.1765831,Velachery Mudhanmai Salai,arterial,1148733672,121.19,3,"6624,5883,887"
336,13.111385,79.9835195,13.0979584,79.9834154,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,827608982,1493.01,1,7553
337,12.993793802855004,80.11137056840768,12.9950691,80.1115805,Poonamallee - Kundrathur - Pallavaram Road,arterial,31241495,143.62,1,5287
338,12.93146195573607,80.18169661682415,12.9315065,80.1816076,Medavakkam Main Road,arterial,179253391,10.84,2,"2046,8081"
339,13.140159554851722,80.20829445863396,13.1389551,80.2065748,Paper Mills Road,arterial,911275606,229.37,1,3669
340,13.204178,80.17539699999999,13.2039198,80.1753764,Grand Northern Trunk Road,highway,1286735945,28.8,1,5210
341,13.04199453958674,80.22358219661724,13.0425327,80.223419,Brindavan Street,arterial,25466477,62.4,13,"5364,1919,870,5969,3991,1043,4363,4370,4383,4112,2442,4079,7208"
342,12.951867807922085,80.14084708196539,12.9520831,80.1406975,Grand Southern Trunk Road,arterial,1237149196,28.91,3,"3229,5519,2128"
343,13.146056010086568,80.24207007778651,13.1464727,80.2401984,Unnamed secondary Road,arterial,26808926,207.9,7,"3656,4287,5322,99,4542,115,2694"
344,13.078237433704723,80.17121710468642,13.0824788,80.1698315,Ramalingam saalai,arterial,752130034,494.92,1,351
345,13.071378084698194,80.18628804542077,13.0714981,80.186249,EVR Periyar Salai,arterial,59294074,14.0,2,"3796,2494"
346,13.099212804348026,80.10885343259874,13.0996256,80.1083421,Mount - Poonamallee - Avadi Road,arterial,755068757,71.93,7,"4998,4826,7850,5229,7316,6883,5132"
347,13.1020889,80.1551432,13.1037258,80.1561211,Chennai - Tiruttani - Renigunta Road,highway,125180598,210.58,1,6461
348,13.13536577743676,80.29340110643346,13.1351927,80.2933157,Thiruvottriyur High Road,arterial,133599500,21.35,6,"2042,4252,6693,644,1662,217"
349,13.0537289,80.1831473,13.0526464,80.177584,Sri Devi Kuppam Main Road,arterial,34248513,614.53,1,3666
350,13.090884713849457,79.65873336282782,13.0914577,79.6599082,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,142.3,6,"5476,6767,6861,2990,1152,2775"
351,12.935015903419163,80.13141349789748,12.9374048,80.1283076,Grand Southern Trunk Road,arterial,1196754721,428.79,2,"5256,5020"
352,13.319447566631249,80.18267124886226,13.3197245,80.1825128,Unnamed primary Road,arterial,1284335451,35.24,5,"3509,134,191,5753,2746"
353,12.916392535708994,80.07404793379457,12.9156094,80.07395,Tambaram - Mudichur - Sriperumbudur Road,arterial,313544483,87.73,5,"6439,3497,1477,7514,823"
354,13.061149960009317,80.16348191823286,13.0613974,80.1634224,EVR Periyar Salai,arterial,59294071,28.26,4,"7363,5564,3252,5195"
355,12.966011,80.188698,12.9659534,80.1886178,Mount - Medavakkam Road,arterial,837335633,10.8,1,3507
356,12.978795602128962,80.20248595335264,12.9789315,80.2022871,Inner Ring Road (Southern Sector),arterial,244466147,26.32,2,"5097,3395"
357,13.03348506389715,79.85336319621308,13.0333473,79.8532758,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,833415893,18.01,5,"2824,4544,1509,6260,7286"
358,13.1211208,80.2001222,13.1211961,80.199824,Jawaharlal Nehru Road (100 Feet Road),arterial,1316912346,33.36,2,"1956,4269"
359,13.040094220260624,80.05584733813637,13.0401705,80.0559206,NH48,highway,102548395,11.62,2,"7483,4747"
360,12.895169773725682,80.1689031756657,12.8904807,80.1746112,Medavakkam - Mambakkam - Sembakkam Road,arterial,30424489,809.11,1,7325
361,13.113788789864264,80.10100836454217,13.116467,80.1015969,Mount - Poonamallee - Avadi Road,arterial,1210791250,304.55,7,"4523,5197,6669,4572,7187,7838,5250"
362,13.205540780181758,79.75639078121962,13.2054768,79.7564062,Chennai Tirupati Highway,highway,267207966,7.31,1,2115
363,12.8447677,80.0616833,12.8452085,80.0611659,Grand Southern Trunk Road,highway,1081040286,74.49,2,"6518,7556"
364,13.038321037568789,80.21392709054656,13.0386362,80.2138614,4th Avenue,arterial,26524553,35.76,5,"6113,871,3034,6718,4091"
365,13.145794245053196,80.05826140955051,13.1441272,80.059733,Unnamed secondary Road,arterial,837071681,244.44,2,"353,354"
366,13.17576845,80.2986688,13.1780791,80.2961288,Manali High Road,arterial,1191536078,376.35,2,"7055,1875"
367,12.996245722258667,80.21653290025844,12.9961312,80.216596,Velachery Main Road,arterial,205773150,14.45,1,7276
368,13.061178406586262,80.16362541719465,13.0612507,80.1638536,Alapakkam Main Road,arterial,25454759,25.99,1,1188
369,12.995431,80.1925425,12.9947102,80.193304,Inner Ring Road (Southern Sector),arterial,84100991,115.03,1,7937
